lat,lon,kategori
-6.126985496938184,106.91765876251047,pasar
-6.1379337849936455,106.73922753893385,pasar
-6.057620828339454,107.13056527189696,pasar
-6.18058525,107.01417060000001,pasar
-6.168718299999999,106.97303529999999,pasar
-6.8109593069478755,107.55899195373851,pasar
-6.810954250000001,107.5589183,pasar
-6.810930300000001,107.55884124999999,pasar
-6.810911938566977,107.55877176460625,pasar
-6.610576721071939,106.79490435921623,pasar
-6.582981120992396,106.8216365926103,pasar
-6.609024650000002,106.80171900000002,pasar
-6.135412401336282,106.84350836501453,pasar
-6.237003916573664,106.78092768931798,pasar
-6.233480099999998,106.77148239999998,pasar
-6.261893691680578,106.77611925915897,pasar
-6.258494318295149,106.79128691564615,pasar
-6.228846933619043,106.80796327533436,pasar
-6.160178384094816,106.77888198024527,pasar
-6.150283492309475,106.78005677460182,pasar
-6.12732244128283,106.88367979004272,pasar
-6.171239750000001,106.90224129999999,pasar
-6.175511139291391,106.90633904122842,pasar
-6.2567768627390405,106.76137851326158,pasar
-6.251905992658887,106.75597557249131,pasar
-6.115453499914534,106.87973738338381,pasar
-6.874579322361661,107.57619091285089,pasar
-6.128364249471612,106.75390428209627,pasar
-6.111233050000001,106.79930290000001,pasar
-6.1430883000000005,106.91085685000003,pasar
-6.1377294,106.7819772,pasar
-6.139098887784563,106.87050166705777,pasar
-6.134959639605281,106.84016469043928,pasar
-6.158080383314427,106.87306345225166,pasar
-6.2415891228616225,106.79178107746051,pasar
-6.152055174532505,106.72994249199814,pasar
-6.175675637452195,106.63553173065122,pasar
-6.735269923854433,108.55982340597247,pasar
-6.667852665546232,108.5405987990143,pasar
-6.713281021202084,108.56092468783808,pasar
-6.29850735,106.58861225000001,pasar
-6.1185699,106.57376370000001,pasar
-6.177867666427728,106.39160321751399,pasar
-6.156931902635745,106.42332426921669,pasar
-6.1571076709998165,106.4225999073251,pasar
-6.1912237494187545,106.46199048552205,pasar
-6.2355160574366755,106.62517217303674,pasar
-6.268943134514399,107.00464041677827,pasar
-6.35753932832395,106.69408679040079,pasar
-6.82989442654174,108.62859469130677,pasar
-6.818376674328909,108.72781253477194,pasar
-6.8320304,108.62082029999998,pasar
-6.8052645499999995,108.63359765,pasar
-6.828455077099413,108.6282349888722,pasar
-6.815017681354596,108.61578279416675,pasar
-6.867035301693512,108.49857264916577,pasar
-6.25039065,106.52484924999999,pasar
-6.320822870468197,106.64313518230568,pasar
-6.908523498043811,107.62247691797614,pasar
-6.272041988912858,107.00252128199008,pasar
-6.271714108479498,107.00255014131214,pasar
-7.348960230649726,108.12010109025867,pasar
-7.734298868879968,108.02465552376555,pasar
-7.431531496382125,108.02687867752032,pasar
-7.62147095,108.33837299999999,pasar
-7.621386499999999,108.3383227,pasar
-7.621258650000001,108.33832364999999,pasar
-7.507536128352046,108.27185609485808,pasar
-7.469968536800127,108.1270174158362,pasar
-7.542562447920316,108.17854630162017,pasar
-7.771240474197501,108.09129428971258,pasar
-7.771237025826977,108.09122041153067,pasar
-7.7712333241691915,108.09114073801022,pasar
-7.77122945,108.09105725000002,pasar
-7.771489120818285,108.09118924001523,pasar
-7.7714743335280305,108.09108948311201,pasar
-7.764311770952672,108.17305708444835,pasar
-7.3694695683157025,108.67638811488641,pasar
-7.3338170499999995,108.35774450000001,pasar
-7.333878605752738,108.35808952198889,pasar
-7.334046204110623,108.35770292162447,pasar
-7.334107774824311,108.35804799390384,pasar
-7.63864716733175,108.75123746971144,pasar
-7.638760896352674,108.75104143101993,pasar
-7.63866145,108.75120514999999,pasar
-7.6386977,108.75114705000001,pasar
-7.638731872770582,108.75108671778165,pasar
-6.343104209073653,106.56878802715505,pasar
-6.946792750000002,107.60925715,pasar
-6.943408325770199,107.28998810107193,pasar
-6.943378673812893,107.29003304850983,pasar
-6.932002366106735,107.62229329780223,pasar
-6.938698073476935,107.59716258238267,pasar
-6.928050617412019,107.5858511607402,pasar
-6.833214716081144,107.3489542193459,pasar
-6.8326465541762005,107.34844825800721,pasar
-6.944622949999999,107.35973125,pasar
-6.9759173,107.31701595,pasar
-6.975954843703494,107.31696463133888,pasar
-7.003016836868581,107.37331297823455,pasar
-6.9144909449302165,107.58741871318402,pasar
-6.987153439767575,107.4394045097783,pasar
-6.987012950831398,107.43939062165248,pasar
-6.947029241838515,107.4584510812206,pasar
-7.333210173990195,108.35828840814006,pasar
-7.33311657473765,108.35883601589727,pasar
-7.3330824761310405,108.35929959489388,pasar
-7.332459966340565,108.35901798293489,pasar
-7.332534639234732,108.35823397395332,pasar
-6.963075756957853,107.56270427801853,pasar
